N.Pg atto autorizzativo,Anno Pg autorizzativo,Tipo gara,Titolo,Cig,Oggetto atto,Importo appalto (Euro),Tipo appalto,Durata contratto,Utilizzo Mepa,Data pubblicazione su iperbole,Link alla determina pubblica,Oggetto determina,Settore/Dipartimento,Servizio,Ui,Responsabile del procedimento di gara,Responsabile del procedimento,Modalit? di aggiudicazione,Scadenza presentazione offerte,Ora scadenza offerte,Variante tempi di completamento/durata,Importo delle somme liquidate (Euro),N.Pg. atto di aggiudicazione,Anno Pg. atto di aggiudicazione,Data atto aggiudicazione,Aggiudicatario,Partita Iva,Codice fiscale,Importo di aggiudicazione (Euro),Aggiudicazione: Link,Aggiudicazione: Elenco operatori,Aggiudicazione: Esiti,Elaborati di gara: Link,Comunicazioni: Link,Chiarimenti: Link,Lotto: Nr. lotto,Lotto: Codice cig,Lotto: Oggetto Cig,Lotto: Importo (Euro),Lotto: N.Pg. atto autorizzativo,Lotto: Anno Pg. atto di aggiudicazione,Lotto: Data atto aggiudicazione,Lotto: Aggiudicatario,Lotto: Partita Iva,Lotto: Codice fiscale,Lotto: Importo di aggiudicazione (Euro),Lotto: Variante tempi di completamento/durata,Lotto: Importo delle somme liquidate (Euro),Lotto: Elenco operatori: Link,Lotto: Esiti
246,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,NOLEGGIO SEDIE,ZC70EBB99A,NOLEGGIO SEDIE GRAN BALLO DELL'UNITA' D'ITALIA,500,Servizi,5,,,http://atti.comune.bologna.it/atti/determine.nsf/0/337CA24538766250C1257D9E003E9AA6?opendocument,NOLEGGIO SEDIE GRAN BALLO DELL'UNITA' D'ITALIA,ISTITUZIONE BOLOGNA MUSEI,,,GIANFRANCO MARANIELLO,,,,,,500,246,2014,27/11/2014,ASSOCIAZIONE CULTURALE PERSEPHONE,2194281206,,500,,http://atti.comune.bologna.it/webpub/wpub_trasp_gare.nsf/Attkey/EGEA-9RNDT4?opendocument,,,,,,,,,,,,,,,,,,,
257921,2014,17-AFFIDAMENTO DIRETTO EX ART. 5 DELLA LEGGE N.381/91,ACQUISTO AUSILIO SEGGIOLINA JUNI,Z7410B8A89,ACQUISTO AUSILIO SEGGIOLINA JUNI,773.4,Forniture,1,Si,,http://atti.comune.bologna.it/atti/determine.nsf/0/42E90E0BA28ECCD8C1257D810048E6CF?opendocument,AFFIDAMENTO DELLA FORNITURA ALLA DITTA BARBIERI SRL DI UN AUSILIO PER UN BAMBINO FREQUENTANTE LA SCUOLA DELL'INFANZIA MORANDI PER L'IMPORTO DI EURO  80434 (ONERI FISCALI INCLUSI),QUARTIERE RENO,Quartiere Reno,,DOTT.SSA MARIA GRAZIA TOSI,,,,,,773.4,257921,2014,22/09/2014,BARBIERI S.R.L.,1543860355,,7734,,,,,,,,,,,,,,,,,,,,,
324069,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,INTEGRAZIONE ATTIVITA' SVOLTE DALL'ASP CITTA' DI BOLOGNA NEL 2014 NELL'AMBITO DEL CONTRATTO DI SERVIZIO - SCHEDE APRROVATE CON PG.N. 311453/14 DEL 30/10/14 ,0,INTEGRAZIONE ATTIVITA' SVOLTE DALL'ASP CITTA' DI BOLOGNA NEL 2014 NELL'AMBITO DEI CONTRATTI DI SERVIZIO REP. 207101/2009 E 207099/2009 - SCHEDE APRROVATE CON PG.N.311453/2014 DEL 30/10/2014,199710,Servizi,365,,,http://atti.comune.bologna.it/atti/determine.nsf/0/7EA24D15A0FC2A1CC1257D9E00273924?opendocument,"IMPEGNO DELLA SOMMA DI EURO 199.71000 A FAVORE DELL'ASP CITTA' DI BOLOGNA PER LA REALIZZAZIONE DEL PROGETTO SPRAR ""CATEGORIA POSTI STRAORDINARI"" NELL'AMBITO DELLA SCHEDA H ""SERVIZIO PROTEZIONI INTERNAZIONALI"" DEL CONTRATTO DI SERVIZIO 2014",Servizi Sociali,Servizi Sociali,,Maria Adele Mimmi,,,,,,0,324069,2014,12/11/2014,ASP CITTA' DI BOLOGNA,3337111201,3337111201,199710,,,,,,,,,,,,,,,,,,,,,
246,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,ACCORDATURA PIANOFORTE,Z4010A42C5,ACCORDATURA PIANOFORTE MUSEO DELLA MUSICA,100,Servizi,1,,,http://atti.comune.bologna.it/atti/determine.nsf/0/337CA24538766250C1257D9E003E9AA6?opendocument,ACCORDATURA PIANOFORTE MUSEO DELLA MUSICA,ISTITUZIONE BOLOGNA MUSEI,,,GIANFRANCO MARANIELLO,,,,,,100,246,2014,27/11/2014,L'ACCORDATORE FRIGNANI ALBERTO,1657900385,,100,,http://atti.comune.bologna.it/webpub/wpub_trasp_gare.nsf/Attkey/EGEA-9RNETT?opendocument,,,,,,,,,,,,,,,,,,,
246,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,TRADUZIONE SIMULTANEA,Z0810E5790,TRADUZIONE SIMULTANEA CONFERENZA WEILEDER,466,Servizi,1,,,http://atti.comune.bologna.it/atti/determine.nsf/0/337CA24538766250C1257D9E003E9AA6?opendocument,TRADUZIONE SIMULTANEA CONFERENZA WEILEDER,ISTITUZIONE BOLOGNA MUSEI,,,GIANFRANCO MARANIELLO,,,,,,466,246,2014,27/11/2014,ARCA SAS,2042230397,,466,,http://atti.comune.bologna.it/webpub/wpub_trasp_gare.nsf/Attkey/EGEA-9RNEWP?opendocument,,,,,,,,,,,,,,,,,,,
246,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,MANUTENZIONE VETRINE,Z200D5D74B,MANUTENZIONE VETRINE MUSEO MEDIEVALE,800,Servizi,5,,,http://atti.comune.bologna.it/atti/determine.nsf/0/337CA24538766250C1257D9E003E9AA6?opendocument,MANUTENZIONE VETRINE MUSEO MEDIEVALE,ISTITUZIONE BOLOGNA MUSEI,,,GIANFRANCO MARANIELLO,,,,,,800,246,2014,27/11/2014,COLORANDO DI FANTI ALESSANDRO,3094801200,,800,,http://atti.comune.bologna.it/webpub/wpub_trasp_gare.nsf/Attkey/EGEA-9RNF24?opendocument,,,,,,,,,,,,,,,,,,,
246,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,MATERIALE DI CANCELLERIA,ZA21100D2E,MATERIALE DI CANCELLERIA PER MAMBO,285.91,Servizi,1,,,http://atti.comune.bologna.it/atti/determine.nsf/0/337CA24538766250C1257D9E003E9AA6?opendocument,MATERIALE DI CANCELLERIA PER MAMBO,ISTITUZIONE BOLOGNA MUSEI,,,GIANFRANCO MARANIELLO,,,,,,285.91,246,2014,27/11/2014,F.LLI BIAGINI,960900371,,28591,,http://atti.comune.bologna.it/webpub/wpub_trasp_gare.nsf/Attkey/EGEA-9RNFGN?opendocument,,,,,,,,,,,,,,,,,,,
321807,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,INTEGRAZIONE ATTIVITA' SVOLTE DALL'ASP CITTA' DI BOLOGNA NEL 2014 NELL'AMBITO DEL CONTRATTO DI SERVIZIO - SCHEDE APPROVATE CON PG.N. 311453/2014,0,INTEGRAZIONE ATTIVITA' SVOLTE DALL'ASP CITTA' DI BOLOGNA NEL 2014 NELL'AMBITO DEI CONTRATTI DI SERVIZIO REP.207101/2009 E 207099/2009 - SCHEDE APPROVATE CON PG.N. 311453/2014 ,92296288.76,Servizi,365,,,http://atti.comune.bologna.it/atti/determine.nsf/0/17784D7150D7455DC1257DA10025F816?opendocument,AUMENTO DELL'IMPEGNO DI SPESA N. 314000891 ED IMPEGNO DELLA SOMMA DI EURO 92.00000 RELATIVAMENTE AGLI INTERVENTI REALIZZATI DALL'ASP CITTA' DI BOLOGNA NELL'AMBITO DEI SERVIZI RIVOLTI ALLA POPOLAZIONE ANZIANA PREVISTI NELLE SCHEDE DEL CONTRATTO DI SERVIZIO PER L'ANNO 2014; RIDUZIONE DEGLI IMPEGNI NN. 314001154 E 314001155 PER MINORE SPESA SOSTENUTA IN RELAZIONE AI SERVIZI DI ASSISTENZA DOMICILIARE IN REGIME DI ACCREDITAMENTO,Area Affari Istituzionali e Quartieri,Area Affari Istituzionali e Quartieri,,Anna Rita Iannucci,,,,,,0,321807,2014,10/11/2014,ASP CITTA' DI BOLOGNA,3337111201,,9229628876,,,,,,,,,,,,,,,,,,,,,
246,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,FORNITURA SEGNALETICA,Z6410C8DF8,FORNITURA SEGNALETICA SEDI MUSEALI,723.98,Forniture,1,,,http://atti.comune.bologna.it/atti/determine.nsf/0/337CA24538766250C1257D9E003E9AA6?opendocument,FORNITURA SEGNALETICA SEDI MUISEALI,ISTITUZIONE BOLOGNA MUSEI,,,GIANFRANCO MARANIELLO,,,,,,723.98,246,2014,27/11/2014,OXA SAS,575961206,,72398,,http://atti.comune.bologna.it/webpub/wpub_trasp_gare.nsf/Attkey/EGEA-9RNFMC?opendocument,,,,,,,,,,,,,,,,,,,
246,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,FORNITURA LETTORI DVD,Z86109685D,FORNITURA LETTORI DVD MUSEO PATRIMONIO INDUSTRIALE,220,Forniture,1,,,http://atti.comune.bologna.it/atti/determine.nsf/0/337CA24538766250C1257D9E003E9AA6?opendocument,FORNITURA LETTORI DVD MUSEO PATRIMONIO INDUSTRIALE,ISTITUZIONE BOLOGNA MUSEI,,,GIANFRANCO MARANIELLO,,,,,,220,246,2014,27/11/2014,EUROVIDEO,70151204,,220,,http://atti.comune.bologna.it/webpub/wpub_trasp_gare.nsf/Attkey/EGEA-9RNFUP?opendocument,,,,,,,,,,,,,,,,,,,
246,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,FORNITURA LAMPADA,Z0510B475C,FORNITURA LAMPADA PER VIDEOPROIETTORE MUSEO PATRIMONIO INDUSTRIALE,132,Forniture,1,,,http://atti.comune.bologna.it/atti/determine.nsf/0/337CA24538766250C1257D9E003E9AA6?opendocument,FORNITURA LAMPADA PER VIDEOPROIETTORE MUSEO PATRIMONIO INDUSTRIALE,ISTITUZIONE BOLOGNA MUSEI,,,GIANFRANCO MARANIELLO,,,,,,132,246,2014,27/11/2014,TIBERIO ELETTRONICA SRL,1247390402,,132,,http://atti.comune.bologna.it/webpub/wpub_trasp_gare.nsf/Attkey/EGEA-9RNFX8?opendocument,,,,,,,,,,,,,,,,,,,
246,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,FORNITURA VOLUMI,Z521152631,FONITURA VOLUMI PER BOOKSHOP MUSEO MUSICA,89.6,Forniture,1,,,http://atti.comune.bologna.it/atti/determine.nsf/0/337CA24538766250C1257D9E003E9AA6?opendocument,FONITURA VOLUMI PER BOOKSHOP MUSEO MUSICA,ISTITUZIONE BOLOGNA MUSEI,,,GIANFRANCO MARANIELLO,,,,,,89.6,246,2014,27/11/2014,LIM EDITRICE SRL,1616440465,,896,,http://atti.comune.bologna.it/webpub/wpub_trasp_gare.nsf/Attkey/EGEA-9RNFZ8?opendocument,,,,,,,,,,,,,,,,,,,
246,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,FORNITURA VOLUMI,Z8011525D8,FORNITURA VOLUMI BOOKSHOP MUSEO PATRIMONIO INDUSTRIALE,777.2,Forniture,1,,,http://atti.comune.bologna.it/atti/determine.nsf/0/337CA24538766250C1257D9E003E9AA6?opendocument,FORNITURA VOLUMI BOOKSHOP MUSEO PATRIMONIO INDUSTRIALE,ISTITUZIONE BOLOGNA MUSEI,,,GIANFRANCO MARANIELLO,,,,,,777.2,246,2014,27/11/2014,ANTE QUEM SOC COOP,2267311203,,7772,,http://atti.comune.bologna.it/webpub/wpub_trasp_gare.nsf/Attkey/EGEA-9RNG3R?opendocument,,,,,,,,,,,,,,,,,,,
246,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,FORNITURA ROUTER,Z4B10B799A,FORNITURA ROUTER WIRELESS MUSEO PATRIMONIO INDUSTRIALE,486,Forniture,1,,,http://atti.comune.bologna.it/atti/determine.nsf/0/337CA24538766250C1257D9E003E9AA6?opendocument,FORNITURA ROUTER WIRELESS MUSEO PATRIMONIO INDUSTRIALE,ISTITUZIONE BOLOGNA MUSEI,,,GAINFRANCO MARANIELLO,,,,,,486,246,2014,27/11/2014,ALFACOD SRL,3585880374,,486,,http://atti.comune.bologna.it/webpub/wpub_trasp_gare.nsf/Attkey/EGEA-9RNGAR?opendocument,,,,,,,,,,,,,,,,,,,
246,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,FORNITURA HARDWARE,Z4E10CAB56,FORNITURA SCHEDA MADRE PER MAMBO,431.35,Forniture,1,,,http://atti.comune.bologna.it/atti/determine.nsf/0/337CA24538766250C1257D9E003E9AA6?opendocument,FORNITURA SCHEDA MADRE PER MAMBO,ISTITUZIONE BOLOGNA MUSEI,,,GIANFRANCO MARANIELLO,,,,,,431.35,246,2014,27/11/2014,CENTRO COMPUTER SPA,1446670380,,43135,,http://atti.comune.bologna.it/webpub/wpub_trasp_gare.nsf/Attkey/EGEA-9RNGJ3?opendocument,,,,,,,,,,,,,,,,,,,
248673,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,Gestione dei locali della polizia mortuaria,Z3010A5502,Corrispettivo forfettario per la gestione dei locali della polizia mortuaria per l'anno 2014,2459.02,Servizi,365,No,,http://atti.comune.bologna.it/atti/determine.nsf/0/DEBF88EF5A10BD60C1257D810049584B?opendocument,IMPEGNO DELLA SPESA COMPLESSIVA DI EURO 3.00000 QUALE CORRISPETTIVO FORFETTARIO PER LA GESTIONE DEI LOCALI DELLA POLIZIA MORTUARIA PER L'ANNO 2014.,Segreteria Generale,Segreteria Generale,Servizi Demografici - U.o. Polizia Mortuaria,Dott.ssa Anna Maria Rovito,,,,,,2459.02,248673,2014,09/09/2014,BOLOGNA SERVIZI CIMITERIALI SRL,3079781203,,245902,,,,,,,,,,,,,,,,,,,,,
320846,2014,26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,FORNITURA ARREDI PER SCUOLE DELL'OBBLIGO,6001399F1C,"ADESIONE A INTERCENT-ER PER LA CONVENZIONE ""FORNITURA DI ARREDI PER STRUTTURE SCOLASTICHE 2 - LOTTO 1"" ARREDI PER SCUOLE DELL'OBBLIGO - DITTA MOBILFERRO SRL - PERIODO DAL 10.12.2014 AL 30.09.2015",16390,Forniture,294,No,,http://atti.comune.bologna.it/atti/determine.nsf/0/240D8E968D8503A3C1257D9D00356897?opendocument,"ADESIONE ALLA CONVENZIONE ""ARREDI SCOLASTICI 2 - LOTTO 1"" STIPULATA DA INTERCENT-ER CON LA DITTA MOBILFERRO S.R.L. PER LA FORNITURA DI ARREDI PER SCUOLE DELL'OBBLIGO PER L'IMPORTO DI EURO 16.39000 (IVA ESCLUSA). IMPEGNO DELLA SOMMA COMPLESSIVA DI EURO 19.99580 (IMPORTO LORDO).",Settore Gare,Gare,Gare Forniture e Servizi alla Persona - Provveditorato,Alessandra Biondi,,,,,,4567.85,320846,2014,21/11/2014,MOBILFERRO SRL,216580290,,16390,,,,,,,,,,,,,,,,,,,,,
355442,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,INTERVENTI URGENTI DI MANUTENZIONE,Z5412371D7,RIPRISTINO DI COMPONENTI DEL SISTEMA DI VIDEOSORVEGLIANZA,16075,Servizi,10,No,,http://atti.comune.bologna.it/atti/determine.nsf/0/2D888827B0996E0AC1257DB7004F64FD?opendocument,AFFIDAMENTO ALLA SOCIETA' PROJECT AUTOMATION S.P.A. DI INTERVENTI URGENTI DI MANUTENZIONE E RIPRISTINO DI COMPONENTI DEL SISTEMA DI VIDEOSORVEGLIANZA DEL COMUNE DI BOLOGNA. IMPEGNO DELLA SPESA DI EURO  19.61150.,SETTORE AGENDA DIGITALE E TECNOLOGIE INFORMATICHE,Agenda digitale e Tecnologie Informatiche,,OSVALDO PANARO,,,,,,16075,355442,2014,11/12/2014,PROJECT AUTOMATION S.P.A.,2930110966,,16075,,,,,,,,,,,,,,,,,,,,,
246,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,STAMPANTE LASER,ZC611BCF1E,FORNITURA STAMPANTE LASER A COLORI PER DIPARTIMENTO EDUCATIVO,443.88,Forniture,1,,,http://atti.comune.bologna.it/atti/determine.nsf/0/337CA24538766250C1257D9E003E9AA6?opendocument,FORNITURA STAMPANTE LASER A COLORI PER DIPARTIMENTO EDUCATIVO,ISTITUZIONE BOLOGNA MUSEI,,,GIANFRANCO MARANIELLO,,,,,,443.88,246,2014,27/11/2014,FORNITURA STAMPANTE LASER A COLORI PER DIPARTIMENTO EDUCATIVO,1193630520,,44388,,http://atti.comune.bologna.it/webpub/wpub_trasp_gare.nsf/Attkey/EGEA-9RPG2H?opendocument,,,,,,,,,,,,,,,,,,,
246,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,GRAFICA MOSTRE MAMBO,ZEB10E8FD8,REALIZZAZIONE MATERIALE GRAFICO PER MOSTRE MAMBO,454,Servizi,15,,,http://atti.comune.bologna.it/atti/determine.nsf/0/337CA24538766250C1257D9E003E9AA6?opendocument,REALIZZAZIONE MATERIALE GRAFICO PER MOSTRE MAMBO,ISTITUZIONE BOLOGNA MUSEI,,,GIANFRANCO MARANIELLO,,,,,,454,246,2014,27/11/2014,SIGN PUBBLITECNICA SAS,2131901205,,454,,http://atti.comune.bologna.it/webpub/wpub_trasp_gare.nsf/Attkey/EGEA-9RPG8P?opendocument,,,,,,,,,,,,,,,,,,,
246,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,SEGNAPOSTI BIBLIOTECA,ZB41167865,FORNITURA DI SEGNAPOSTI PER BIBLIOTECA MUSEO DELLA MUSICA,120,Forniture,1,,,http://atti.comune.bologna.it/atti/determine.nsf/0/337CA24538766250C1257D9E003E9AA6?opendocument,FORNITURA DI SEGNAPOSTI PER BIBLIOTECA MUSEO DELLA MUSICA,ISTITUZIONE BOLOGNA MUSEI,,,GIANFRANCO MARANIELLO,,,,,,120,246,2014,27/11/2014,PEDACTA SRL,470860214,,120,,http://atti.comune.bologna.it/webpub/wpub_trasp_gare.nsf/Attkey/EGEA-9RPGBF?opendocument,,,,,,,,,,,,,,,,,,,
318248,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,FORMAZIONE PERSONALE COMUNALE,Z781199CE0,AFFIDAMENTO PER SERVIZI PER LA REALIZZAZIONE DI CORSI DI FORMAZIONE AL PERSONALE EDUCATIVO COMUNALE ,1700,Servizi,20,,,http://atti.comune.bologna.it/atti/determine.nsf/0/D6CDF5004F42A47FC1257DA300302094?opendocument,AFFIDAMENTO A ASSOCIAZIONE ELIDE TRAVERSI & NELLA TOSCHI E ALL'ASSOCIAZIONE CULTURALE RINOCERONTE INCATENATO DI SERVIZI PER LA REALIZZAZIONE DI CORSI DI FORMAZIONE AL PERSONALE EDUCATIVO COMUNALE PER UN IMPORTO COMPLESSIVO DI EURO 2.60000 (ESENTE IVA).,ISTRUZIONE,Istruzione,,IL DIRETTORE DEL SETTORE POMPILIA PEPE,,,,,,0,318248,2014,06/11/2014,ASSOCIAZIONE CULTURALE RINOCERONTE INCATENATO,1927891000,,1700,,,,,,,,,,,,,,,,,,,,,
246,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,MATERIALE DI CONSUMO INFORMATICO,Z0A10E8439,FORNITURA DI MATERIALE DI CONSUMO INFORMATICO PER MAMBO,626.6,Forniture,1,,,http://atti.comune.bologna.it/atti/determine.nsf/0/337CA24538766250C1257D9E003E9AA6?opendocument,FORNITURA DI MATERIALE DI CONSUMO INFORMATICO PER MAMBO,ISTITUZIONE BOLOGNA MUSEI,,,GIANFRANCO MARANIELLO,,,,,,626.59,246,2014,27/11/2014,C2 SRL,1121130197,,6266,,http://atti.comune.bologna.it/webpub/wpub_trasp_gare.nsf/Attkey/EGEA-9RPGES?opendocument,,,,,,,,,,,,,,,,,,,
318248,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,FORMAZIONE AL NOSTRO PERSONALE,ZC11199EE7,AFFIDAMENTO DI SERVIZI PER LA REALIZZAZIONE DI UN  CORSO DI FORMAZIONE AL PERSONALE EDUCATIVOCOMUNALE,900,Servizi,20,,,http://atti.comune.bologna.it/atti/determine.nsf/0/D6CDF5004F42A47FC1257DA300302094?opendocument,AFFIDAMENTO A ASSOCIAZIONE ELIDE TRAVERSI & NELLA TOSCHI E ALL'ASSOCIAZIONE CULTURALE RINOCERONTE INCATENATO DI SERVIZI PER LA REALIZZAZIONE DI CORSI DI FORMAZIONE AL PERSONALE EDUCATIVO COMUNALE PER UN IMPORTO COMPLESSIVO DI EURO 2.60000 (ESENTE IVA).,ISTRUZIONE,Istruzione,,IL DIRETTORE DEL SETTORE POMPILIA PEPE,,,,,,900,318248,2014,06/11/2014,ASSOCIAZIONE ELIDE TRAVERSI E NELLA TOSCHI,2876981206,,900,,,,,,,,,,,,,,,,,,,,,
259,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,"PROGETTO DIDATTICO ""MUSEOMUSICAIN TOUR""",Z3F11B1A9A,"REALIZZAZIONE DEL PROGETTO DIDATTICO SPERIMENTALE ""MUSEOMUSICAIN TOUR""",21106.56,Servizi,270,,,http://atti.comune.bologna.it/atti/determine.nsf/0/D8474F7F563C29CFC1257D8100503233?opendocument,"REALIZZAZIONE DEL PROGETTO DIDATTICO SPERIMENTALE ""MUSEOMUSICAIN TOUR""",ISTITUZIONE BOLOGNA MUSEI,,,GIANFRANCO MARANIELLO,,,,,,6437.5,259,2014,10/12/2014,ASSOCIAZIONE QB QUANTO BASTA,2868971207,,2110656,,http://atti.comune.bologna.it/webpub/wpub_trasp_gare.nsf/Attkey/EGEA-9RPHMV?opendocument,,,,,,,,,,,,,,,,,,,
320903,2014,26-AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE,FORNITURA DI ARREDI PER NIDI E SCUOLE D'INFANZIA,60015278BF,"ADESIONE A INTERCENT-ER PER LA CONVENZIONE ""FORNITURA DI ARREDI PER STRUTTURE SCOLASTICHE 2 - LOTTO 2"" ARREDI PER NIDI DI INFANZIA E SCUOLE MATERNE - DITTA VASTARREDO SRL - PERIODO DAL 11.12.2014 AL 30.09.2015",53274.75,Forniture,293,No,,http://atti.comune.bologna.it/atti/determine.nsf/0/A29D480F84772196C1257D9E00273B1A?opendocument,ADESIONE ALLA CONVENZIONE 'ARREDI SCOLASTICI 2 - LOTTO 2' STIPULATA DA INTERCENT-ER CON LA DITTA VASTARREDO S.R.L. PER LA FORNITURA DI ARREDI PER I NIDI E LE SCUOLE D'INFANZIA PER L'IMPORTO DI EURO 53.27475 (IVA ESCLUSA). IMPEGNO DELLA SOMMA COMPLESSIVA DI EURO 64.99520 (IMPORTO LORDO).,Settore Gare,Gare,Gare Forniture e Servizi alla Persona - Provveditorato,Alessandra Biondi,,,,,,589.3,320903,2014,28/11/2014,VASTARREDO S.R.L.,2029130693,,5327475,,,,,,,,,,,,,,,,,,,,,
17935,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,SISTEMAZIONE TENDE,Z3011E088A,SISTEMAZIONE TENDE UFFICIO,90,Servizi,1,,,http://atti.comune.bologna.it/atti/determine.nsf/0/720DC036F8BCAA4FC1257D81004B1E95?opendocument,PRENOTAZIONE DELLA SPESA COMPLESSIVA DI EURO 7.00000 PER L'ACQUISIZIONE DI BENI E SERVIZI DIVERSI ATTINENTI AL NORMALE FUNZIONAMENTO ALLA COMUNICAZIONE E  PER LE ATTIVITA' DEL SETTORE SISTEMA CULTURALE E UNIVERSITA'.,Sistema Culturale e Universit?,Sistema Culturale e Universit?,,dott.ssa Patrizia Rigosi,,,,,,90,17935,2014,30/01/2014,TAPPEZZERIA ROSSI REMO DI BALANZONI ANNA MARIA,2826581205,,90,,,,,,,,,,,,,,,,,,,,,
328929,2014,08-AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO,REALIZZAZIONE E IMMISSIONE NELLA RETE DI VENDITA DI 3 E-BOOK  DELLE OPERE VINCITRICI DELLA XV EDIZIONE DEL PREMIO LETTERARIO NAVILE CITTA' DI BOLOGNA,ZF411F57BE,REALIZZAZIONE E IMMISSIONE NELLA RETE DI VENDITA DI 3 E-BOOK  DELLE OPERE VINCITRICI DELLA XV EDIZIONE DEL PREMIO LETTERARIO NAVILE CITTA' DI BOLOGNA,640.5,Forniture,79,No,,http://atti.comune.bologna.it/atti/determine.nsf/0/F3F0AE1F7508419FC1257D94005AB922?opendocument,INDAGINE MERCATO TRA CASE EDITRICI PER LA REALIZZAZIONE E L'IMMISSIONE NELLA RETE DI VENDITA DI 3 E-BOOK  DEL PREMIO LETTERARIO NAVILE,Quartiere Navile,Quartiere Navile,,Andrea Cuzzani,,,,,,0,342298,2014,28/11/2014,CASA EDITRICE FOTOINCISA BI-CO S.N.C.,509081204,,6405,,,,,,,,,,,,,,,,,,,,,
37772,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,Assistenza tecnica audio video allestimento e pulizia sala conferenze Mambo,ZE2122F751,Liquidazione a favore dell'Istituzione Musei per l'utilizzo della Sala conferenze Mambo per le spese di assistenza tecnica audio video l'allestimento e la pulizia.,225,Servizi,1,No,,http://atti.comune.bologna.it/atti/determine.nsf/0/BA249E57209B65D4C1257D8100442491?opendocument,IMPEGNO DELLA SPESA PER COMPLESSIVI EURO 11.00000 PER LA FORNITURA DI BENI DI CONSUMO E SERVIZI DIVERSI NECESSARI PER LO SVOLGIMENTO DELLE ATTIVITA' ISTITUZIONALI DEL SETTORE SEGRETERIA GENERALE NEL CORSO DELL'ANNO 2014,Segreteria Generale,Segreteria Generale,,Dott.ssa Lara Bonfiglioli,,,,,,225,354366,2014,11/12/2014,ISTITUZIONE BOLOGNA MUSEI,1232710374,,225,,,,,,,,,,,,,,,,,,,,,
332036,2014,23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO,RIFINITURE PER REALIZZAZIONE DEPOSITO PELLICOLE CINEMATOGRAFICHE,Z5B0EA0985,RIFINITURE PER REALIZZAZIONE DEPOSITO PELLICOLE CINEMATOGRAFICHE,9660.32,Lavori,365,,,http://atti.comune.bologna.it/atti/determine.nsf/0/9F59DD1FEE758186C1257DA200785256?opendocument,RICHIESTA DI EMISSIONE MANDATO PER L'IMPORTO COMPLESSIVO DI EURO 11.78559. A FAVORE DELLA DITTA ARCO SRL DI BOLOGNA  PER LAVORI  DI ALLACCIAMENTO E FINITURE A COMPLETAMENTO DELL'INTERVENTO DI REALIZZAZIONE DEL DEPOSITO PER PELLICOLE CINEMATOGRAFICHE SITO IN VIA VIZZANO 13 NEL TERRITORIO DI SASSO MARCONI (BO),Direzione Generale - U.I. Sicurezza e Logistica Aziendale,Direzione Generale - U.I. Sicurezza e Logistica Aziendale,,FELICE MONACO,,,,,,9660.32,179287,2014,30/06/2014,ARCO S.R.L.,4256810377,,966032,,,,,,,,,,,,,,,,,,,,,
